TAID,Class,n6ARing,AATSC0v,EState_VSA8,BCUTs-1h,CIC0,PEOE_VSA13,BCUTs-1l,NsOH,AMID_h,AATS1s,AATS0dv,BCUTi-1h,BCUTv-1l,SlogP_VSA5,SlogP_VSA2,SssssC,BCUTdv-1l
TOX-1943,1,0,48.91879353,10.05365156,7.008272156,4.089052277,0.0,1.249179391,1,0.442671362,2.994565217,5.869565217,14.54022647,14.70096391,25.83174751,43.48307581,0.0,0.988748956
TOX-4726,1,1,52.83020963,11.82364693,7.008271729,4.292552462,0.0,1.240780867,0,0.250087776,2.712418301,5.591836735,14.54326936,14.70146477,36.81018948,36.60745062,0.0,0.988010186
TOX-3466,1,1,50.62103231,20.96486834,7.008280215,3.967244976,0.0,1.30447446,0,0.560488105,2.802146373,6.783436214,14.6932266,14.70267131,6.420821623,51.80487111,0.0,0.774002321
TOX-2350,1,0,50.97553593,0.0,4.004563769,3.584687204,0.0,1.268505309,0,0.283756678,2.810185185,4.533333333,14.53780883,14.70681895,18.05064018,12.64872279,0.0,0.993442977
TOX-2333,1,1,52.31096762,60.35458348,7.008270578,4.504238239,0.0,1.125866802,0,0.292887051,2.603825137,5.482758621,14.54451338,14.70250894,24.47146181,61.64454515,-0.592443665,0.988008397
TOX-2537,1,0,54.46071295,23.95638107,3.509498178,4.027119666,0.0,1.184235383,0,0.274441229,2.67691966,5.06057996,14.54453314,14.70681856,18.05064018,32.14689207,-0.470378086,0.773994129
TOX-1918,1,1,50.22164665425343,14.867866772744891,7.009371519480076,4.106596964847501,0.0,1.2311402679374297,0,0.5396649524059344,2.864339435220661,7.251943301326018,14.56083690436463,14.701730612086754,25.30430569792599,43.63633528606533,0.0,0.7740013120732645
TOX-4171,1,0,48.74861753,5.316788604,8.007381088,3.492951172,0.0,1.218941788,0,0.436952255,3.140625,8.3125,17.43069321,13.30279471,24.97437738,12.58659724,-4.252546651,0.987895144
TOX-8923,1,0,49.6588725,18.74738413,7.009366532,4.272267263,0.0,1.346635006,0,0.448083153,3.003600823,7.018867925,14.54327401,14.69742175,31.89811458,43.71724817,0.0,0.987222959
TOX-1746,1,0,54.94087009,73.60221035,2.268208565,4.329101975,0.0,1.350644545,0,0.094874749,2.549516908,4.636363636,14.54453151,15.59167434,28.67462759,25.5400101,0.0,0.994935668
TOX-1920,1,0,53.74983968,67.53584328,3.510546167,4.117840206,0.0,1.37733403,0,0.193547095,2.741161616,5.619047619,14.54453258,14.70681788,23.1111761,25.5400101,0.0,0.994936822
TOX-2341,1,1,56.31638375,60.29336584,2.263220571,3.804937276,0.0,0.628231628,0,0.388212986,2.526797962,5.201234568,14.5452727,15.59112027,6.420821623,32.08476651,0.0,0.660643927
TOX-3437,1,0,53.27552990849209,67.52619024389774,3.5096452199965325,4.043138354490244,0.0,1.2692417834179317,0,0.2121948805084428,2.738482384823848,5.05,14.54453190451327,14.70681881612775,17.230869371142294,32.14689206663035,0.0,0.9949384687321762
TOX-4027,1,0,53.55108388,58.74763488,2.532648405,4.170622515,0.0,1.350644545,0,0.207493707,2.558080808,4.714285714,14.54376594,15.59210615,17.54772461,20.13718479,0.0,0.995956689
TOX-7756,1,0,55.42660324,18.74738413,7.008268403,4.219478472,0.0,0.626787609,0,0.256337546,2.618417737,4.717592593,14.54326823,14.70271736,30.89228343,35.40230949,0.0,0.65619125
TOX-109792,1,2,51.01915517,4.899909731,7.008272599,4.378771665,0.0,1.135811727,1,0.321283506,2.56969697,5.094339623,14.54390294,14.70120855,50.50920285,42.2168936,-1.516172052,0.996960717
TOX-3963,1,0,52.62272944,50.18445917,7.008272087,4.462758231,0.0,1.133647179,0,0.229939165,2.742424242,5.111111111,14.54453534,14.70146476,31.39519901,31.50931539,-0.680578704,0.987734112
TOX-34075,1,0,50.16502615,6.9237372,4.00456108,3.401969198,0.0,1.244050201,0,0.414658394,2.914814815,6.137931034,14.53780914,14.70612542,18.90801031,12.83478314,0.0,0.987989287
TOX-15238,1,0,59.07632,67.02060482,2.236695777,3.67028933,0.0,0.609683204,0,0.353658728,2.44691358,4.379084967,14.54453533,15.59167497,16.67803159,25.03709453,0.0,0.649535333
TOX-25015,1,0,53.47554719,60.47851826,3.509644715,3.952565554,0.0,1.266166455,0,0.22041698,2.688888889,5.578947368,14.54389896,14.70681882,22.79432086,25.09922008,0.0,0.996964614
TOX-40094,1,0,54.14226723,11.82364693,7.014204391,4.251382832,0.0,0.29198533,0,0.317971198,2.432113604,5.02832244,14.54454032,14.70215076,31.39519901,39.20774512,-1.033773148,0.639746377
TOX-23064,1,0,48.41344496,9.883888252,7.00937779,4.20336459,5.559266895,1.370098727,1,0.57207595,3.071150097,7.090909091,14.56557427,14.70177583,18.31159319,54.93286577,0.0,0.987863828
TOX-3155,1,0,50.16502615,24.37325994,3.517025176,3.401969198,0.0,1.261399394,0,0.422783961,2.853703704,6.275862069,14.54085525,14.70612547,12.48718869,19.88245512,0.0,0.993449323
TOX-22909,1,2,49.72047255,15.53337645,7.0082736,4.414304722,0.0,1.350594862,0,0.468115201,2.864197531,7.133333333,14.55110551,14.700852,34.10255685,62.56606845,0.0,0.987815817
TOX-2429,1,0,50.69924613909794,11.895724287604828,6.002600642228239,4.015738632279001,0.0,1.2491787217342116,1,0.318038908643068,2.8441734417344176,4.634146341463414,14.540223270412756,14.706304594151348,19.410925891078243,30.403972982162465,0.0,0.9889398533556018
TOX-2657,1,0,53.61363539,42.57236115,2.518762038,4.076811481,0.0,1.150159643,0,0.124149563,2.215099715,3.513513514,14.54021973,15.59451738,37.66755961,12.58659724,0.0,0.988005265
TOX-27604,1,0,47.42858148,0.0,7.007676546,3.531208618,0.0,0.290723561,0,1.045866859,2.223034438,6.27223805,14.54524541,14.7033235,13.8474744,50.74528424,0.0,0.540588258
TOX-2163,1,1,51.26715721603432,9.883888251797686,8.002963191274011,4.480036098071047,0.0,1.231114822903593,0,0.3491348695947509,2.966003316749585,7.396825396825397,17.425816834628634,13.30315401246465,48.76993635040738,34.08525711732677,0.0,1.8559802418677669
TOX-19000,1,1,54.51096639686426,79.8279336880037,2.5176100724211814,4.502461804831992,0.0,1.1447234962853878,0,0.0901344727757743,2.410130718954248,3.877551020408163,14.540227415134986,15.59451624102318,50.65766387447928,12.08368165829592,0.1921423847316703,0.9889368717896228
TOX-30004,1,0,48.71990565,0.0,6.027335679,1.27548875,0.0,1.247290716,1,0.842446185,4.520576132,7.960493827,14.56323168,14.7081645,0.0,17.09049723,0.0,0.767927615
TOX-77213,1,0,51.70858598,36.19690687,7.008269302,4.125590189,0.0,1.147411032,0,0.300931354,2.478562802,4.863636364,14.54368647,14.702711,43.2310111,29.43552752,0.167334538,0.99503026
TOX-6455,1,1,42.98494289,0.0,7.008270409,2.538897615,0.0,1.291290578,1,0.687399485,4.087962963,12.47058824,13.64308137,14.70090809,0.0,23.97274138,0.0,1.987451476
TOX-3575,1,4,50.71293139576796,9.799819461700956,2.0558703973619505,4.251506781530144,0.0,1.1609158957436954,0,0.2670789201811529,1.8417874396135268,3.0232558139534884,14.5444732872688,15.591633516705286,44.94575136048208,48.062526743647176,0.0,1.837065334440401
TOX-21193,1,2,51.85024917,17.03264387,3.515268762,4.410000207,0.0,1.166865704,0,0.264805528,2.326767677,4.692307692,14.54327314,14.70549059,55.69367355,32.20901763,0.0,0.996623291
TOX-2496,1,0,56.79004231,83.45613414,3.509645576,3.898135755,0.0,1.043848676,0,0.289741226,2.700466727,5.226680384,14.54453238,14.70681874,17.23086937,32.14689207,0.0,0.256011885
TOX-6608,1,0,43.59076061,0.0,8.002983715,3.098223153,5.687386275,1.266799033,1,0.742893388,4.191570881,11.31034483,14.59649872,14.65045727,30.89228343,14.95314949,0.0,0.988718403
TOX-4320,1,0,54.3889406,18.74738413,7.008268985,4.101057931,5.239211713,0.626844365,0,0.354565463,2.714634774,5.158392435,14.54452496,14.70271089,13.8474744,35.52624427,0.0,0.656192132
TOX-1710,1,0,33.87790329708932,0.0,8.002981276059012,2.0943609377704338,11.374772549367124,1.4757672121270615,0,0.9046242961295824,5.305555555555555,16.875,14.596489660392516,14.650457272167657,0.0,9.846622097635342,0.0,2.7771343914918303
TOX-34694,1,0,57.02159879,45.04579393,6.002602083,4.015049506,0.0,0.614684629,1,0.323438372,2.701930654,5.264197531,14.54022383,14.70816189,29.71805806,17.69312463,0.0,0.646728987
TOX-30609,1,2,47.97058953472204,0.0,7.009396230622789,5.707279929950797,0.0,1.153255032100365,10,0.4975709997397431,3.158799533799534,6.2695035460992905,14.537843257096402,14.69972290287775,79.06152178217057,167.58422381736997,-2.2712672347197307,0.9927591208305484
TOX-8791,1,1,50.54327669,27.2493422,8.001920603,4.236513548,0.0,1.154617566,0,0.408731449,2.948754789,7.2,17.42477259,13.30411977,36.04127517,48.43222007,-0.470452038,1.857042187
TOX-1866,1,1,49.89576793,4.899909731,7.009357828,3.947105446,0.0,1.160272421,0,0.436784469,2.97345679,7.255813953,14.54391307,14.6997246,29.62045354,49.18363788,0.0,0.996276586
TOX-13234,1,0,57.15796515,41.3336137,7.009353152,2.47548875,0.0,1.037172584,0,0.897136681,3.576023392,9.606721536,13.64494202,14.69976285,0.0,35.8125538,0.0,0.251450382
TOX-2279,1,1,51.67496695236696,4.899909730850478,8.007385240450017,3.7796316345012375,0.0,0.6282312922843204,0,0.477822791712325,3.0214677640603567,8.61498708010336,17.430698074482493,13.302791023654509,11.984273114623004,32.08476650803001,-4.327412722033258,0.66065055977957
TOX-2622,1,1,51.98496462,23.33073739,7.008271007,4.383582101,5.907179729,1.23097682,0,0.301692376,2.739087302,5.555555556,14.54426009,14.70249256,41.60472666,37.55115622,0.0,0.996274478
TOX-2718,1,1,52.57084568,4.899909731,8.001919451,4.046542671,0.0,1.160981881,1,0.357878678,2.931776003,6.76744772,17.4247717,13.3041207,41.60472666,35.42395129,-0.800575495,0.774002152
TOX-4461,1,0,51.332179768923794,0.0,7.008266814645134,3.0265033099086853,0.0,1.4221681424437338,0,0.3177573617262899,3.315656565656566,6.090909090909091,14.5378180196209,14.70271863977796,23.70254749838545,5.783244946364939,0.0,0.988007987078764
TOX-49790,1,0,52.06974433193748,78.25420492492408,3.517930119489818,4.8344307465433625,0.0,1.3439423019577244,0,0.3054232446372344,2.969057665260197,6.826666666666667,14.554855784438931,14.705490591487688,11.984273114623004,58.37989487348935,0.0,0.99384747121719
TOX-1759,1,0,53.39632397121836,78.24459747723671,2.2815651689389287,4.579892842190298,0.0,1.2376495283143765,0,0.1829783984450743,2.3918650793650795,4.037037037037037,14.54448277748699,15.591631596169025,31.395199005701247,37.12077618364874,0.0,0.9872569003884836
TOX-17855,1,3,51.86578126,4.899909731,7.008272936,4.188239133,0.0,1.178756229,1,0.31412838,2.866557734,6.541666667,14.54327009,14.70120838,23.96854623,41.71397802,-1.783190193,1.8876438
TOX-73234,1,0,50.92069053,0.0,4.004562718,3.400838514,0.0,1.264333414,0,0.298948879,2.925925926,4.740740741,14.5378083,14.70646185,12.48718869,13.15163837,0.0,0.993710322
TOX-40121,1,2,55.64268914,65.37842799,2.268806189,4.10950269,0.0,0.628231029,0,0.296910529,2.414171263,4.919191919,14.54493078,15.59135935,19.26246487,31.07893535,0.0,0.66065215
TOX-2876,1,2,52.97942491976887,68.87222053989068,7.008273712677939,4.241408906900054,0.0,1.0438417914030542,0,0.4459083722850645,2.8546852863792758,7.211705532693187,14.55220823278322,14.701170325168484,27.90571328208881,53.771241911069055,-0.4213608854035438,0.2560083182536122
TOX-4304,1,0,50.86914828,0.0,8.001935511,3.066621573,5.687386275,0.259943446,0,0.853747019,3.160052655,8.992283951,14.59474099,14.65153894,13.8474744,18.13707498,0.0,0.390563388
TOX-20327,1,0,55.06837824,67.27832068,2.267624698,4.462581257,0.0,1.262443256,0,0.093939336,2.433551198,4.666666667,14.54327246,15.59251434,42.52210199,24.03126337,0.0,0.987900156
TOX-20967,1,3,54.95083574,60.89539713,2.532628705,4.099191389,0.0,1.143498601,0,0.099524483,2.514227642,5.0,14.54084981,15.59409625,41.01335526,13.59242839,0.191157407,0.995958246
TOX-7792,1,0,47.93716154,0.0,6.004915428,3.330259565,0.0,1.258205698,3,0.518193418,3.574712644,6.551724138,14.5445319,14.70714934,11.66741788,40.85959229,0.0,0.994944788
TOX-19587,1,0,50.03459997,39.07810447,6.002600534,4.10929683,0.0,1.197011995,1,0.317382308,2.701873385,4.418604651,14.54022879,14.70630459,31.89811458,29.90105741,0.014118769,0.989261527
TOX-15826,1,0,104.334257,45.18174125,7.008265227,1.47548875,0.0,0.999855397,0,0.842446185,2.860148148,6.004839506,13.63669083,14.70272051,0.0,14.63834975,0.0,0.14813639
TOX-1769,1,0,52.9075097,11.94758171,7.008279816,4.174538885,5.559266895,1.231940082,0,0.372498985,2.709743179,6.149116437,14.69236985,14.70269071,36.56168518,34.81757927,0.0,0.773998472
TOX-10106,1,0,47.42858148,0.0,7.007676547,3.531208618,0.0,0.289450735,0,1.045978131,2.223034438,6.27223805,14.54766009,14.70355017,13.8474744,50.74528424,0.0,0.540502968
TOX-63929,1,1,52.91416456,41.11295972,8.001918777,4.27022369,0.0,0.604816242,0,0.425058624,2.682304527,6.218323587,17.42477246,13.30412034,25.68328649,49.21455225,0.0,0.653179664
TOX-11638,1,0,55.61045409,0.0,7.006599582,2.805243491,6.570692695,0.268298995,0,0.85003883,1.920041588,3.806958474,13.63720111,14.70511046,13.8474744,19.02456118,0.0,0.470504346
TOX-1926,1,1,51.35371588,11.82364693,7.008268837,4.280012762,0.0,1.321103695,0,0.285603581,2.471655329,4.625,14.54326711,14.70251646,55.80665561,36.92430586,0.0,0.987936243
TOX-47553,1,1,52.28403711,70.22522803,3.517934202,4.923369001,0.0,1.321087644,0,0.295839235,2.848875661,6.658227848,14.55483897,14.70549059,24.82591636,57.37406372,0.0,0.996623291
TOX-15544,1,3,50.72777248,23.12797005,7.008270958,3.832448981,0.0,1.155139441,0,0.399124572,2.706018519,7.025641026,14.54327827,14.70117413,19.26246487,49.31829898,-0.108680556,0.997571885
TOX-3948,1,0,51.51934916,22.9979273,3.044092359,3.404701918,0.0,1.246032851,0,0.343369817,2.569958848,4.769230769,14.54817379,15.5892377,24.44693557,23.47631664,0.0,0.996968248
TOX-1767,1,0,39.98700741,9.967957042,7.008283439,2.987213465,0.0,1.163982783,3,1.002954131,4.244444444,10.75862069,14.56681939,14.70225135,6.227901171,54.77342,0.0,1.98602348
TOX-1862,1,0,51.20506731,15.62598194,3.036766975,2.774501632,0.0,1.29148071,0,0.685251967,2.904492455,6.835212024,14.557243,15.58605525,0.0,19.04906738,0.0,0.773083371
TOX-47552,1,0,52.19632126,84.07270243,3.517932978,4.902499771,0.0,1.360440312,0,0.300881276,2.918360434,6.615384615,14.55483847,14.70549059,19.41092589,57.37406372,0.0,0.9872569
TOX-72464,1,4,50.62795086,11.82364693,7.00827646,4.833625472,0.0,1.05834516,2,0.377062174,2.605624143,6.08,14.5432833,14.70077948,49.38583399,83.94721932,-2.557408116,0.987869146
TOX-2939,1,2,51.776736785892346,9.883888251797686,7.008273252777091,4.110280106170736,0.0,0.6282309338807776,0,0.5160915076678207,2.776179453262787,6.838574423480084,14.552042389499997,14.7011757794577,19.26246486877803,55.43204343401258,0.0,0.6606521340569164
TOX-22780,1,0,48.20513497,9.799819462,7.009368555,4.931199515,0.0,1.345693038,0,0.544970626,3.107677903,7.540229885,14.54459586,14.69976983,39.97844222,116.8795176,0.0,0.996623258
TOX-3936,1,0,52.55058973,36.50599408,2.53149503,3.531639996,0.0,1.261429307,0,0.167882012,2.576923077,3.538461538,14.54085208,15.59409753,12.48718869,13.08951281,0.0,0.993449562
TOX-1751,1,0,50.53489656,10.03888347,7.014209813,3.882107737,0.0,0.299256151,0,0.485128872,2.977685185,8.392434988,14.54827827,14.70176839,0.0,26.76734223,0.0,0.61589262
TOX-14860,1,0,75.40190996,9.473725908,7.009353146,2.47548875,0.0,0.999374942,0,0.897136681,3.569719298,9.602419753,13.64493901,14.69976285,0.0,34.00747931,0.0,0.14812756
TOX-22100,1,1,48.21206954,11.94758171,7.009354458,3.54886054,0.0,1.141229997,0,0.520904655,2.667892157,5.939393939,14.5448855,14.70179194,26.18620207,48.29612012,-0.347615741,0.987931598
TOX-3856,1,0,48.74858350944861,10.633577208012662,7.009358559037338,4.224318996991817,0.0,1.249178744690154,1,0.4672966186998985,3.015491452991453,5.961538461538462,14.541411185561245,14.70178374364071,50.89458072038333,42.09439765787891,0.0,0.9871521483398494
TOX-3534,1,1,48.90864222,5.316788604,8.001940461,4.427461626,5.687386275,1.240482125,0,0.48457729,3.354377104,8.375,14.59483263,14.65151184,30.89228343,49.07093925,0.0,0.995027451
TOX-12317,1,1,47.4042161,10.63357721,7.010443747,3.681432416,0.0,1.124636595,0,0.543987764,3.028153153,6.324324324,14.54451901,14.70178023,40.53659204,17.84547397,-1.112916667,0.987191924
TOX-40216,1,0,50.47029572,31.40478881,6.003767998,4.298101646,0.0,1.197017506,2,0.377449777,3.030092593,5.622641509,14.54137605,14.70590637,38.00208097,29.40653399,-0.062157466,0.989583565
TOX-16785,1,0,75.0982616,0.0,7.010440727,2.994749494,0.0,0.999374917,0,0.902658029,3.575428571,10.10595147,13.64723676,14.69976038,0.0,50.50830339,0.0,0.14812756
TOX-3888,1,3,47.53104991,0.0,7.010462815,4.51466705,0.0,1.158409902,4,0.532476142,3.564945227,9.253731343,14.53782594,14.70178906,75.76286735,75.0264931,-1.999417698,0.993519902
TOX-16782,1,0,75.49041687434095,10.633577208012662,7.009350844069044,2.487684361509116,0.0,0.999371980814107,0,0.8971366807334199,3.166253968253968,6.911290684624018,14.54151086704563,14.701778090271956,0.0,33.75897707511698,0.0,0.1481275583978476
TOX-43453,1,0,48.5667072,10.63357721,7.00935353,2.747150845,0.0,1.248896804,1,0.893570321,3.381481481,7.200379867,14.5414298,14.70177809,0.0,47.87437294,0.0,0.767109368
TOX-35565,1,0,55.63270918,37.92910911,7.008273756,3.948361827,0.0,1.025470663,0,0.392411723,3.189216427,7.747541079,14.56324241,14.70118903,25.51489228,5.969305288,-0.206202714,0.25376552
TOX-43454,1,0,70.79971983,10.63357721,7.009353484,2.747150845,0.0,0.999372005,1,0.893570321,3.342986667,7.155707502,14.54142768,14.70177809,0.0,44.96947086,0.0,0.148127558
TOX-72474,1,2,47.88952856058118,0.0,7.009411072912478,5.669635776292362,0.0,1.153272361368516,11,0.5023370487356585,3.2062500000000003,6.318840579710145,14.537842822840105,14.699771326843097,79.06152178217059,165.58095367093316,-2.3254055567151948,0.9927591259037076
TOX-2112,1,0,55.41307877,4.899909731,2.128074213,2.719125699,0.0,1.276504251,0,0.680367236,2.029835391,2.274204029,14.54389406,15.59209681,0.0,36.79710142,0.0,0.767070867
TOX-3490,1,1,53.6281061,29.165378,7.008272774,4.646962012,0.0,1.154995932,1,0.280644801,2.758825691,5.606043855,14.54532392,14.70254992,35.95281934,54.54313977,-1.604719464,0.773992415
TOX-57379,1,0,52.62316853,10.21669833,8.001923718,4.627638632,0.0,0.627734148,0,0.494798664,2.865514905,6.143880506,17.42477503,13.30411727,30.89228343,73.20843608,0.0,0.626948571
TOX-37486,1,4,47.94712360057338,27.694948798762496,7.00830453825829,5.845188112419852,0.0,1.103595277355892,3,0.4835208323798936,2.612938596491228,5.890410958904109,13.649821420886374,14.700220011474077,127.02476660324032,157.8291360995781,-6.6553321323644905,0.9930089810268762
TOX-2369,1,3,46.86802701,0.0,7.010465712,4.519369989,0.0,1.157963081,5,0.563721831,3.670524691,9.529411765,14.53782725,14.70178883,68.83913015,86.73990246,-2.240737143,0.993724785
TOX-43641,1,0,70.31666265,10.63357721,7.009352071,3.178365323,0.0,0.999372001,0,0.718415338,2.741377778,5.291883712,14.54142328,14.70177809,19.26246487,33.75897708,0.0,0.148127558
TOX-4417,1,2,48.72852630174716,12.240525803696954,7.010443059316775,3.9684949749636993,0.0,1.1731000551039037,1,0.4522928028181309,2.86489898989899,6.1395348837209305,14.540338893560731,14.701781284332334,45.95158251401131,28.80809818765696,0.0,0.9930577565446002
TOX-70570,1,3,48.472345574925946,6.578935683598497,7.010457593193444,4.882422114058277,0.0,1.0474978215783055,2,0.4681503480562412,2.896262002743484,6.278481012658228,14.544546138600586,14.699762436778332,67.22570968984778,88.58997201026344,-7.309575887651508,0.9916101662221928
TOX-3464,1,2,48.8697273,5.316788604,7.012673104,5.317226464,0.0,1.069300761,4,0.482928009,3.223000479,7.945945946,14.54032286,14.69975875,90.19482184,110.2443432,-8.643700808,0.988449465
TOX-11529,1,2,48.44009516,6.076020107,7.009362971,4.280260382,0.0,1.048555717,1,0.508106365,2.941161616,7.730769231,13.64585464,14.69976921,40.53659204,60.27581826,-2.086940665,0.995011774
TOX-2098,1,2,51.90292110746935,40.68505306691473,7.00827080144531,4.776369643990389,0.0,1.1287709097716006,1,0.2078476884487982,2.466239316239316,4.476190476190476,13.636966710411292,14.702420677317152,103.03006801141656,16.490823152189332,-0.3177719373830037,0.9875321404158054
TOX-4409,1,3,51.87553791,40.14130784,7.008269946,4.135024713,0.0,1.09124608,0,0.340538356,2.455188679,6.723404255,14.54453011,14.70250953,24.82591636,48.69113228,0.130277778,1.896019576
TOX-35545,1,3,47.09286845,0.0,7.010464561,4.434573065,0.0,1.158410032,5,0.543303148,3.680555556,9.5,14.53782552,14.70178906,75.76286735,73.02322296,-2.018219351,0.993596603
TOX-13370,1,3,50.31308696,12.99975731,7.010459437,5.025594982,0.0,1.058733668,4,0.330741974,2.827794312,5.728395062,13.64043646,14.70178907,81.07318409,61.18587882,-6.371892934,0.99108116
TOX-17723,1,2,45.02727424,56.49624036,7.017165204,5.543256798,17.72153919,0.610027023,8,0.819623305,3.669419176,8.800535475,14.56653059,14.70177454,101.7905781,246.589925,-6.050608282,0.650217768
TOX-4020,1,0,38.38096768,0.0,7.010481477,2.817202831,0.0,1.164378561,4,0.913629473,5.666666667,13.33333333,13.64719208,14.69977238,12.84164325,43.93507625,-2.738425926,1.985962623
TOX-7405,1,0,65.32705725,0.0,1.635161532,2.266666667,0.0,0.625046571,0,0.761149441,1.605820106,1.176954733,12.97586065,20.47403773,0.0,23.2657141,0.0,0.651748262
TOX-17778,1,8,47.10964411119806,26.847231705905752,7.0105302546024255,5.943470625245724,0.0,1.0595855510303605,13,0.5633200980065228,3.106952519379845,7.066666666666666,13.658816296757516,14.699762450176332,107.25938615769768,227.25384224681483,-5.151282913422963,0.9916474069431408
TOX-47492,1,0,54.87901614,0.0,7.008266697,3.172413793,5.239211713,0.628125714,0,0.730368562,2.594797178,4.513409962,14.54531019,14.70271241,13.8474744,46.54442204,0.0,0.650666019
TOX-2199,1,3,49.1963414570409,15.950255320259297,7.009368630210474,4.879422080325051,0.0,1.1302974797003489,0,0.4867386413797035,3.053995006242198,7.928571428571429,14.548258324439804,14.699723642251262,40.49885223731425,89.77872966268832,0.0,0.996622731802936
TOX-4375,1,0,35.59819456,0.0,8.00186395,1.094360938,0.0,1.449756306,1,0.995522031,6.452380952,16.25,17.42476475,13.30412384,0.0,17.75042366,0.0,1.992574894
TOX-7078,1,0,40.32682937,4.736862954,8.001863812,1.669502543,0.0,1.449337377,0,0.865108025,4.8,12.90909091,17.42476492,13.30412372,0.0,19.7536938,0.0,0.997579301
TOX-21153,1,7,47.51362778,6.9237372,7.00939507,5.768288519,0.0,1.060931906,8,0.552332234,2.85897785,6.910344828,13.65448093,14.6997695,112.1714611,188.3252472,-1.899533677,0.993056768
TOX-46214,1,3,50.63558469,6.9237372,7.010666754,4.86424566,0.0,1.063751124,2,0.358607108,2.831196581,6.459459459,13.65237851,14.69729978,90.03996374,39.77458861,-3.592686342,0.992405275
TOX-21685,1,6,46.95737908,0.0,7.009400182,5.798055634,0.0,1.132812936,11,0.596467156,3.185097834,7.802631579,13.65575668,14.70178848,102.0551602,221.7706682,-1.537993002,0.993054282
TOX-19862,1,3,47.99326121,4.983978521,7.008279865,4.630723362,0.0,1.028988252,6,0.533738851,3.097962963,7.342857143,14.54786387,14.7005527,64.36961605,87.59274616,-17.54047406,0.98837239
TOX-5571,1,0,48.42395246,4.523747162,8.001592577,2.401071164,0.0,0.293381552,0,0.912040721,2.101397967,7.406035665,17.42455252,13.3046995,13.8474744,12.76879199,0.0,0.518711859
TOX-48114,1,4,48.84268453,11.82364693,7.009373994,5.132285789,0.0,1.052263896,2,0.489960519,2.87377451,7.125,14.54329343,14.69976949,43.46792794,130.060732,-4.197922411,0.987699044
