TAID,Class,BCUTi-1l,BCUTZ-1l,BCUTi-1h,BCUTv-1l,BCUTdv-1h,BCUTse-1l,PEOE_VSA1,BCUTd-1h,SIC0,BCUTZ-1h,SMR_VSA6,BCUTs-1h,SlogP_VSA2,BCUTdv-1l,GATS2dv
TOX-3512,0,11.058132837904392,5.795419390031865,14.543005228224755,14.701998741717448,6.022573397,2.536000385316859,88.05112948658092,3.199638521527398,0.2607610347462896,8.027226278307706,19.696394776338067,7.008281851935707,164.3049998757608,1.8901846419710375,0.981528912
TOX-45552,0,10.313209531513074,5.779037008324826,14.544423589796525,14.701780231974231,6.023233849394541,2.516922231432965,10.633577208012662,4.029838065800716,0.3548794940695398,16.004827925664944,12.008622790258194,7.00935508119054,28.93541913368596,0.626960686364856,0.6239691230445065
TOX-35699,0,10.953297678426674,5.692974329647049,14.537800319105877,15.596101484787276,4.053468066,2.4389461195388824,5.733667477162185,3.129032818632666,0.2634215355330259,7.012117567694663,6.544756405912575,4.004846321608634,6.544756405912575,0.99393794717687,1.1979808809077097
TOX-50152,0,10.337973215678517,5.778114108924602,14.544520351000571,14.70178023197425,6.024522315786447,2.5141148718385047,0.0,4.034570782527323,0.303613058,16.002002562497932,5.752853606746789,7.010444889502245,28.848265607770045,0.6548980949293073,0.541650126
TOX-45218,0,10.338107340764124,5.785398934247029,14.544518821963576,14.70178023197424,6.024519942260698,2.521288745110258,0.0,4.029816901987677,0.3323083226968152,16.00200201009775,11.505707213493578,7.010443616858519,29.35118118453466,0.6518004795584923,0.5372151273744009
TOX-7640,0,11.078291984575518,5.815191358947484,14.540222113357748,14.70816417819348,5.006063697908598,2.556036174518712,10.423315998847038,3.0501385843711417,0.3093575534781379,8.006078529158215,0.0,6.002597769968823,23.29417544088493,1.8903760353004655,1.148315773853687
TOX-45499,0,10.33809032095925,5.772894927428238,14.544518825833867,14.701780231974244,6.024520212764589,2.5117486944560192,0.0,4.034567775621813,0.3323083226968152,16.00200205,11.505707213493578,7.010443616230536,29.35118118453466,0.6516715514673501,0.4753239836676726
TOX-45617,0,10.313223508294763,5.746142587991254,14.544425321868497,14.701780231974244,6.023236114,2.49035509403296,10.633577208012662,4.034570784932363,0.3052682131300837,16.00441175653372,0.0,7.009356167,16.926796343427768,0.6534611376026265,0.7022667674947689
TOX-1818,0,10.953302277665776,5.691968672,14.541410745153804,14.70241492718604,6.022017412484417,2.436122339730494,20.476967556653417,4.017043833,0.2684356087775837,8.022256406085665,18.468426974431825,7.008270583815538,35.808237134749355,0.9899125060723218,1.0635651758079727
TOX-7774,0,10.95102439693029,5.683384465543877,14.550497163779804,15.588350937926668,5.05259786763747,2.419101132598263,10.633577208012664,3.2179533811011845,0.2725056253188386,7.0537943635087625,24.728921173367045,4.005247556539492,24.0633010072488,0.994032850967308,0.9588136232978136
TOX-2930,0,10.951832815903511,5.691438120177375,14.544519196488348,14.701780231974247,6.024524289877163,2.437101115,0.0,4.034708050323868,0.3413328137153022,8.024722014135074,0.0,7.010444044987243,17.845473971041084,0.988006675,0.5607086969763804
TOX-1837,0,10.95392123586636,5.692877143454854,14.594780049701937,14.65153807925916,7.004118152685578,2.437797598950442,15.529843393687743,3.162827177248761,0.3957316356993691,17.00320340025933,6.606881964512918,8.001937348858096,38.52853805176152,0.7679165169759368,0.7284822130048595
TOX-3038,0,10.31977204000868,5.699276169541616,14.559172529711685,14.701769224210029,6.017795430960136,2.4403576756027325,10.470530430962237,4.043808759019011,0.3890602096240065,16.013122119620398,17.565559882891808,7.014204841862134,25.49555156750089,0.6442357205237657,0.8602557103778675
TOX-5963,0,11.078266576857358,5.814951965677361,14.54390472862248,14.708164050980235,5.0132178179011335,2.555117405510469,10.006437125691184,3.1554396514803456,0.2884933937789757,8.006079246560304,7.047671983,6.002598007230937,35.2417571544126,0.9969694114457052,1.366784556439729
TOX-26410,0,10.313224005232636,5.747118289738237,14.54442455619971,14.701780231974226,6.023235081140105,2.491977262186521,10.633577208012662,4.029820829918702,0.3199929579056392,16.004411649377634,0.0,7.009355622746755,16.926796343427768,0.6534634004889122,0.6621840168599475
TOX-27080,0,10.311375012804952,5.692584498594345,14.78178676008478,14.70214201117046,6.017550797171458,2.432086799175461,5.316788604006331,4.042999022505235,0.4185066774089065,17.00110504666517,5.316788604006331,7.014211664431824,29.04193079224075,0.6420254819260361,0.6857694947260287
TOX-44657,0,10.33811486,5.746013580421894,14.594886668301152,14.65157329716417,7.004115107764843,2.491221235730196,14.633849271910154,3.079205434209673,0.318696615,16.002002463138826,39.98538237,8.001935915986683,55.64422293202893,0.6517894605748501,1.019672603901612
TOX-44880,0,10.313208255777749,5.778125500175975,14.544425850296834,14.701780231974228,6.023236169665984,2.513757112493789,10.633577208012662,4.034570782527323,0.3070496821434603,16.004800822627843,5.752853606746789,7.009356339870225,27.92958798015673,0.6530815071645728,0.6548233328419087
TOX-3203,0,10.953975791381902,5.692605398131926,14.54024672673254,14.70144080492087,6.022003294489018,2.436439766749131,10.423315998847038,3.2307789225066976,0.3522257808970553,17.002124669383576,5.316788604006331,7.008291963,11.075832682792557,0.7730833712270181,0.934803832405852
TOX-55278,0,10.96004427879364,5.699543889698002,14.54579068904386,14.70118379366978,6.028977094,2.444163099363994,19.27354536930105,3.1227500520519014,0.2914537998507649,8.029022926759916,41.34232630113425,7.008271110927945,57.23538583377362,0.9930585855409286,1.1204967207280494
TOX-6497,0,10.954280967037706,5.693936550576653,14.537808162856406,14.708163749182376,5.006102869242196,2.4397659385160235,10.84019487200289,3.159260620007683,0.3035653568889487,8.006081416791147,0.0,6.002598875304166,11.148368223988664,0.993942786631936,1.0612025316455698
TOX-73112,0,10.466337121351,5.799514393469545,13.641838938109014,14.704680103323891,6.014336050947541,2.460809074880688,9.047494323423637,3.042313027831093,0.2191840189918002,15.009150455798682,13.213763929025836,7.006687576855888,13.213763929025836,0.4329227676365337,1.0969498731474778
TOX-3363,0,10.933756795704891,5.672985657842527,13.65146576936332,14.697804254608831,6.038877638,2.415576867953156,9.523678331894054,3.291188711,0.2591562890417406,8.039014784,0.0,7.009365897808872,10.889772341205646,0.9959494522470552,0.742981283
TOX-37664,0,10.985791042719551,5.724681273140905,14.543664707531832,15.592169610351768,5.011675505612636,2.4696135016985674,5.316788604006331,3.173089608471503,0.223150575048101,7.030008161868315,19.634269217737724,2.518642364814472,36.61786060688412,1.8370712925366852,1.337599598469164
TOX-42888,0,10.313224513907866,5.768043711796084,14.544423820936023,14.701780231974244,6.023235081167999,2.5085614719080245,10.633577208012662,4.039324072946354,0.3371640762186857,16.00441154292382,0.0,7.009355127217017,16.926796343427768,0.6534623253080976,0.6405772005772006
TOX-45114,0,10.313224596475942,5.744461228102686,14.544423855648391,14.701780231974272,6.023234840171169,2.489058076184863,10.633577208012662,4.029820149482452,0.3522257808970553,16.004411544884306,0.0,7.009355392989006,16.926796343427768,0.653465848,0.7383840622722457
TOX-2727,0,10.982593631300505,5.721937468459882,14.54677572870031,14.70178021627027,6.024619371583604,2.4666231574421484,0.0,4.033869674372855,0.3165263962287297,8.0247254712555,7.04767198267719,7.010442991221561,29.79305568456875,0.9954046458678406,0.6102467389596103
TOX-45573,0,10.31322452182494,5.746278947521248,14.544423815862066,14.701780231974256,6.023234705495162,2.4904953754099166,10.633577208012662,4.034567452992694,0.3371640762186857,16.004411542924522,0.0,7.009355317820988,16.926796343427768,0.6534639726096334,0.6315708402244057
TOX-45500,0,10.313209554689632,5.77290377,14.544424343922714,14.701780231974258,6.023234766074385,2.511440706807945,10.633577208012662,4.034567775621813,0.3365132406700047,16.00480036490705,11.505707213493578,7.009355490576368,28.432503556921347,0.6513605238163058,0.5818921144739552
TOX-109562,0,10.954417288370845,5.694082534823156,14.540847770096944,14.708163797174311,5.006096275770622,2.439928216296442,10.423315998847038,3.129055189847096,0.3035653568889487,8.006081046262429,13.592428388589765,6.0025986756622025,18.69895578343047,0.9959617742959416,1.1824938574938575
TOX-6281,0,10.311309475357428,5.733552972250984,14.552061586974466,15.588051819902637,5.042560600051082,2.47252211607868,9.799819461700956,3.1316281397097456,0.3093817787195025,17.001108268129475,32.08476650803001,3.0391169899834427,37.06874502897722,0.6530504884261129,1.377039193457851
TOX-37004,0,11.03599784533639,5.758087546674809,14.565148898955837,14.701759688248185,6.0248944929549655,2.4762326791377816,9.361636831863176,3.331527195429171,0.2945247039512274,8.024940726258716,0.0,7.010453709936054,24.46852241068621,0.9877853452513362,0.6707000690289923
TOX-45520,0,10.338111151914925,5.785355055996037,14.546776195786904,14.70178021627028,6.0246175250476695,2.5211140249826425,0.0,4.029879616590729,0.3169584361002834,16.00200211442594,18.553379196170766,7.010443435279455,41.29876289806233,0.6517901253179132,0.538631415
TOX-41224,0,10.931649433257984,5.6686933814766505,14.548159459458772,14.702426033691676,6.022052153731471,2.410510225688576,20.513821914634956,3.2733330018274467,0.2762918245010655,8.022432599959558,0.0,7.00828178,27.28071496892454,0.9871897093922024,0.7435770750988142
TOX-45235,0,10.337978428268007,5.785397368,14.544519580789082,14.701780231974244,6.024520913618959,2.5211078014882755,0.0,4.029818246220437,0.3169584361002834,16.00200245334367,5.752853606746789,7.010444231036709,28.848265607770045,0.654904275,0.5168708988852873
TOX-45232,0,10.313225028735676,5.746289574635143,14.544423067058917,14.70178023197422,6.023234054084041,2.4905034618813207,10.633577208012662,4.034562372421374,0.3574579861932601,16.00441143627318,0.0,7.009354908596271,16.926796343427768,0.6534645459625572,0.6391269286456737
TOX-4347,0,11.256605941678233,5.987924360470514,14.645934107110987,15.487358112158448,4.015930199695529,2.7191824626368897,0.0,2.02366369331214,0.3862534428571301,7.115655312292086,7.047671983,4.008064242095712,7.047671983,0.99596749672906,1.6588235294117646
TOX-2639,0,10.950177425980383,5.691142841275348,13.64326226239426,14.70061514146187,6.023442045,2.4327185007560144,9.843390348640757,3.2654820014817294,0.341547011548178,17.002139160560958,6.606881964512918,7.009370361885654,23.46595959367041,0.7729079748138415,0.7934722134412341
TOX-3996,0,11.037937831166948,5.776130603193914,14.544518237630502,14.70178023197423,6.024519228211529,2.5163734987890787,0.0,4.029816305028036,0.3070203159882775,8.024718895129103,0.0,7.010443088321992,17.845473971041084,0.9871919612117868,0.5376737957383119
TOX-15253,0,10.31123055916538,5.733561606986281,14.552232590724882,15.587995394448775,5.042472659966052,2.472556983556749,4.899909730850478,3.129354615,0.3093817787195025,35.00041798111822,32.08476650803001,3.0391184893042613,37.06874502897722,0.2559866229583528,1.3864785664083563
TOX-31857,0,11.06486627851191,5.802422687934675,14.547579453346335,14.699772943512937,6.029485629566267,2.5428757787602194,58.060508680563,3.198777971796826,0.2510738995206474,8.03550771872987,19.696394776338067,7.01485772973365,128.85193467184868,0.9886232507691808,0.7182656937553087
TOX-13140,0,10.337671924080986,5.699559215189126,14.640258708124644,14.701778475055564,6.023299269246994,2.443324493915149,0.0,3.237077559602606,0.2745382248092298,16.002003928548138,15.770678654655852,7.009360166594168,17.5672130654498,0.6561901553772022,0.7623848921330509
TOX-78879,0,10.951807678994712,5.691478017631332,14.543265659582923,14.70256006623222,6.014668207889791,2.437349011716107,14.800974309763005,4.02496348198261,0.269205003369975,8.021974759260162,26.241151182250643,7.008813230867598,42.53374883107138,1.891206037428516,1.2151200519143412
TOX-3422,0,11.034004478460515,5.773123266858328,14.54456271280917,14.700272111011486,6.029875458639915,2.514833409749356,58.85372442785429,4.029162692717834,0.2030019474134664,8.032845260847365,21.205141506631914,7.00937821,147.64701626875856,0.9874854620857806,1.082217245240761
TOX-45128,0,10.313224607971026,5.742661289337427,14.544423864863152,14.701780231974215,6.023235114242207,2.48684729931996,10.633577208012662,4.034567831111064,0.3522257808970553,16.004411545104325,0.0,7.009355497593429,16.926796343427768,0.653465861330305,0.7089685407947827
TOX-47550,0,10.941502539774712,5.6809462465860285,14.54474842701114,14.701780457474484,6.025726201739866,2.4251727533111604,31.266304451365716,4.034822063,0.2821231253854924,8.027617917,14.09534396535438,7.011557792485525,85.53166326673467,0.994033879,0.714674632
TOX-45132,0,10.313208325681472,5.767702042655801,14.544425899387283,14.701780231974263,6.023236578682686,2.5087766325979795,10.633577208012662,4.034588974896518,0.3181787700042918,16.004800826173714,5.752853606746789,7.009356519672519,27.92958798015673,0.6530814796582223,0.701674343
TOX-9526,0,10.3120112247304,5.805383788566608,13.64598926677536,14.702157048102912,6.017514290231385,2.551137485811276,0.0,4.04365969,0.3437749295636171,16.01300961464254,5.752853606746789,7.014197695638519,19.420588621057902,0.6385940352605537,0.6151909979271541
TOX-31856,0,11.061915929483296,5.800222500604273,14.546783227711025,14.699772943513093,6.0294586490415245,2.541291290555376,58.47738755371885,3.1627853724968644,0.2477175530381624,8.035502664208337,19.75852033493841,7.014858215821277,117.91018411185026,0.9871458929832486,0.71385496
TOX-45526,0,10.338110566895908,5.784357798,14.546776949752168,14.701780216270263,6.024618508270956,2.520586290752487,0.0,4.029884640993274,0.303613058,16.002002220913667,18.553379196170766,7.010444049372635,41.29876289806233,0.6517895876604929,0.5408936468066333
TOX-8565,0,10.233540693095293,5.889514064303131,11.380103333834365,20.468279573118814,2.022188282721922,2.4511862297501548,0.0,3.0295567821787603,0.3206678396779199,16.032111775748277,17.258560820240366,2.026391459839036,17.258560820240366,0.4276808179232834,1.2959772267585583
TOX-19182,0,10.951801022291104,5.691477990175846,14.543911779605354,14.701235815990566,6.028333765027737,2.437308255870112,14.743300079491233,4.028923909116309,0.2495760252648292,8.028898944889436,13.654553947190108,7.008272076454521,47.81794440687736,0.9953955889579325,1.0422882258923811
TOX-62288,0,10.960027420318236,5.699521519688605,14.543727219478049,14.702305214152435,6.022324252143073,2.444082494498158,24.427287196256955,3.1792498948860644,0.2835272489202512,8.022505437566112,45.99967151718905,7.008269563752396,62.91072736513933,1.8944328611854504,1.1499630625393598
TOX-13378,0,11.063793841713286,5.803454315162457,14.544592335410211,14.702711313726008,6.021978003882838,2.5492307273238057,4.899909730850478,3.1214036084768866,0.1871383713612488,8.022019803,14.09534396535438,7.008269084582777,24.902433425556364,0.987729551,1.2010613207547165
TOX-45200,0,10.33810761,5.785398202,14.544520340776158,14.701780231974242,6.024521894001994,2.521247973221343,0.0,4.029818865858795,0.303613058,16.002002222682354,11.505707213493578,7.0104448454081885,29.35118118453466,0.6518030324219408,0.5372495248641933
TOX-45527,0,10.338117051474692,5.778700596067758,14.544520335377907,14.701780231974254,6.024521731236217,2.517908435219333,0.0,4.029818020935693,0.303613058,16.002002216239287,11.505707213493578,7.010444800676078,29.35118118453466,0.6517724300300911,0.4884347758509249
TOX-45223,0,10.338111439897991,5.785397012362178,14.544519581237566,14.701780231974228,6.024520915537135,2.5213049290879104,0.0,4.029817835951134,0.3169584361002834,16.002002114185967,11.505707213493578,7.010444230972782,29.35118118453466,0.6517905806215404,0.5406898343177888
TOX-72505,0,10.953404924617868,5.692921176419322,14.543332916596166,14.70057829919502,6.028868538833915,2.4376458604991598,19.110498592250625,3.180899214513372,0.2566369102464694,8.029636404392331,33.41307428212852,7.009357522593148,50.18946903028235,0.9871630507439684,0.9789762340036562
TOX-12387,0,11.066442740850269,5.8060272404400415,14.544589939039732,14.702712232583048,6.021976045554103,2.55140731755301,4.899909730850478,3.121386092889249,0.21425260143861,8.022015632020233,14.09534396535438,7.008267854527346,24.902433425556364,0.9877316225155444,1.1589087100967792
TOX-22892,0,10.925175054799828,5.664329479773976,14.54981070671222,14.701777188072253,6.024939998936154,2.4095985059964677,20.307204250644723,4.036725010686102,0.2385987786951449,8.025628127438944,20.13718479450234,7.010456032432182,92.41051310786752,0.9871505855530844,0.7436757200628678
TOX-45210,0,10.337974557178802,5.772942382200053,14.544521111101933,14.701780231974247,6.024523312803007,2.5099839491079945,0.0,4.034638975657428,0.2918969979168955,16.002002668649112,5.752853606746789,7.010445504232769,28.848265607770045,0.6548022363383634,0.5019416315911138
TOX-1965,0,10.311452929674482,5.691515856167988,14.547856237857058,14.701440112454224,6.022005831911732,2.434862322349914,5.106527394840706,3.213115225332632,0.3380126916432293,17.00110379793291,0.0,7.008292674116395,16.059811203739763,0.6531842163576141,0.9078879481559086
TOX-2094,0,10.946123629996524,5.68564948762529,14.544534431139326,14.701190358905372,6.028860325237176,2.430458397741108,14.373635638450576,3.2130934649703824,0.2520181399038687,8.028954309992297,27.246982335779872,7.0082722366403125,38.1161973545822,0.9882351501347844,1.081548246770367
TOX-45496,0,10.338110668920534,5.783916257702534,14.54452033423821,14.701780231974256,6.024521729455328,2.520567541,0.0,4.029822175823919,0.303613058,16.002002220411185,11.505707213493578,7.010444800371438,29.35118118453466,0.6517910605959265,0.4907662067619077
TOX-45478,0,10.313224008176212,5.745725240878648,14.544424566729049,14.701780231974242,6.023235463299817,2.4903327830259423,10.633577208012662,4.034568351118168,0.3199929579056392,16.004411649616998,0.0,7.009355652129509,16.926796343427768,0.6534618749090015,0.6729867940121023
TOX-50151,0,10.313224012032952,5.745793145462777,14.544424571943036,14.701780231974231,6.023235468874523,2.489971590842079,10.633577208012662,4.034587429172799,0.3199929579056392,16.00441165,0.0,7.009355757220915,16.926796343427768,0.6534616917220679,0.6899587902183619
TOX-45523,0,10.338109991573974,5.778998560232021,14.546777711033563,14.70178021627029,6.024619658873319,2.517094039748846,0.0,4.029904604613667,0.2918969979168955,16.002002327665963,18.553379196170766,7.010444708646448,41.29876289806233,0.6517877140411825,0.592147437
TOX-33403,0,10.953284563546278,5.693731341874968,14.564454902220266,15.578435271411388,5.090629475242423,2.4377708576357398,0.0,3.177495355880812,0.3652050173140734,17.00110192028899,0.0,6.028465541011403,0.0,0.7740102405264531,0.9343381160977744
TOX-45518,0,10.33797769774444,5.778113959660574,14.544520344536515,14.701780231974256,6.024522153911138,2.5141798127323907,0.0,4.034569932719943,0.303613058,16.00200255985508,5.752853606746789,7.010444844732287,28.848265607770045,0.6548900386116008,0.4854802986995494
TOX-45514,0,10.337978299671144,5.778786757266948,14.54451958505207,14.701780231974237,6.02452117802429,2.5145275937060845,0.0,4.03456484605776,0.3169584361002834,16.002002453344645,5.752853606746789,7.01044423056213,28.848265607770045,0.6548906029812706,0.4811424957365345
TOX-45117,0,10.313208617221598,5.755103661139541,14.544425883635132,14.701780231974258,6.0232360963818055,2.4989893109922146,10.633577208012662,4.029822445296018,0.3181787700042918,16.004800708167583,11.505707213493578,7.009356460637617,28.432503556921347,0.6514572439605526,0.6333293177019599
TOX-6625,0,10.952657277927242,5.692189464676173,14.543329098240449,14.702359847013826,6.022249017473082,2.4370249122747296,14.373635638450576,3.18080514364678,0.2594296989332637,8.022455886424996,26.80619232,7.008269153553378,37.61328177781759,0.9872569003884863,1.0839785097597596
TOX-45516,0,10.31320868910706,5.778798684443679,14.544425093787874,14.70178023197426,6.023235409400066,2.514157181628789,10.633577208012662,4.034564846,0.3207438276729299,16.004800644723506,5.752853606746789,7.009355900402378,27.92958798015673,0.6530777522803508,0.5875600969411149
TOX-7596,0,10.954055612361264,5.693692052496164,13.636697296251546,14.702719684239986,6.021912197,2.439073548628772,0.0,3.135730034216916,0.3718023919979373,17.00110095156682,5.880003444970339,7.008266423109477,11.663248391335278,0.7679349581877775,0.893890871
TOX-45524,0,10.338111446559516,5.773854845312959,14.544519585506514,14.70178023197427,6.024521180686087,2.5123123800926246,0.0,4.034556548241806,0.3169584361002834,16.002002114186467,11.505707213493578,7.010444230489197,29.35118118453466,0.6517903442356281,0.5049614311690362
TOX-45533,0,10.338111212334915,5.785398734797674,14.544519574767325,14.701780231974254,6.024520753671266,2.521345888653507,0.0,4.029817070785398,0.3169584361002834,16.002002113921726,11.505707213493578,7.010444186221251,29.35118118453466,0.6517914295655807,0.4865288622260891
TOX-37822,0,10.94942217103994,5.689108725760758,14.543268290588898,14.705887309421952,6.007981502553835,2.435019079921845,9.473725907600098,3.062693801716752,0.2370324531584259,8.011268819533674,32.84803314676356,3.5115586337412106,37.74794287761405,1.8570333517645288,1.4029588014981276
TOX-45613,0,10.313208211275215,5.778125351016414,14.544425843912157,14.70178023197423,6.023236061527548,2.51382014804716,10.633577208012662,4.034569932719943,0.3070496821434603,16.004800821154586,5.752853606746789,7.009356310001515,27.92958798015673,0.6530776144966396,0.5914111440817672
TOX-6105,0,11.072985975710075,5.8116916523630735,14.537805836679905,15.596101617956425,3.1177876397344124,2.556188515,5.733667477162185,3.021907437179539,0.2322040208572166,7.012275679056009,0.0,4.0045577590397485,6.041840829147961,0.9878244792465553,1.5217391304347825
TOX-14333,0,11.0359867162693,5.757866242224276,14.691354012918117,14.701775883687429,6.023752374896942,2.4752649351310683,0.0,3.2848997895034824,0.4573702572706408,8.023844213996567,0.0,7.00937035140414,24.73242030628785,0.9969680472508786,0.6358860759493672
TOX-45489,0,10.31322350366023,5.745717530624467,14.544425316771914,14.701780231974258,6.023236113487652,2.4903257690411578,10.633577208012662,4.034569581070508,0.3052682131300837,16.004411756311946,0.0,7.009356061808706,16.926796343427768,0.6534613052581779,0.6737873298686533
TOX-7836,0,10.925175054411024,5.664329479543184,14.549807453236316,14.701777187879705,6.024936577191918,2.409598511229057,20.307204250644723,4.034173674440464,0.2473704897435049,8.025622195299901,20.13718479450234,7.010454750694784,92.41051310786752,0.98852929,0.7826691524980354
TOX-59282,0,10.951807673311883,5.6914779661864126,14.545367111600475,14.701785016084242,6.022172014249983,2.437348647712074,14.594356645772775,4.024967964701863,0.2665601704083098,8.023201011198067,33.729613183092106,7.009661255060169,55.72277289727411,0.9949369827630368,1.1788991957369122
TOX-47096,0,10.949621771701276,5.68903802032226,14.547446645044454,14.702373525590996,6.022170419720751,2.4338944965788336,9.473725907600098,4.041087716377643,0.2571511624863481,8.022275740038522,47.0673119,7.008269907274521,62.6503763031704,0.9966233683515424,1.142388001176355
TOX-28092,0,10.9251750547744,5.664329480962684,14.549808978247231,14.701777188072567,6.024937938880784,2.4095985134618365,20.307204250644723,4.034525357171355,0.2428535105133201,8.025624808738563,20.13718479450234,7.010455366451745,92.41051310786752,0.9871917966355204,0.7587274994155693
TOX-2183,0,10.954388444128298,5.693155378571547,14.543495306133584,14.701464872476746,6.028124664721267,2.437591499373879,15.370440161812713,3.1362009042562558,0.2812220996229452,8.028769789895563,31.97481865941283,7.008270623427717,37.110366201052976,0.987256900388486,1.02973980125523
TOX-45118,0,10.338111287554844,5.7561360542334805,14.544519624156582,14.701780231974228,6.024521365402856,2.499804071952324,0.0,4.029821493878967,0.3292773562589138,16.002002116098495,11.505707213493578,7.010444455563564,29.35118118453466,0.6517930654811088,0.5257940795159897
TOX-3462,0,10.953459479893024,5.693143214650526,14.543911378741909,14.70123604,6.028305575916677,2.4390233730565547,14.743300079491233,3.1669498184439635,0.2578161758879586,8.028896279,13.654553947190108,7.008271880346841,47.81794440687736,0.9969652110575764,1.0469879518072287
TOX-62538,0,11.04424463696467,5.775926725712299,14.559412514592482,14.706814039022586,6.007588999,2.507583149335179,10.470530430962237,3.0733811406616485,0.2574277313380937,8.010098629237357,31.97481865941283,4.005320329501701,41.10901795499554,0.987143621,1.0070593425987204
TOX-2434,0,10.950502374533972,5.693166224388101,14.540656515434382,14.708162046852651,5.006072125150772,2.433419946657168,16.156983476009223,3.2311617665657453,0.3167514985102441,35.00142603839283,5.733667477162185,6.002600403115552,17.25233461173697,0.2550798904612953,1.104149776727303
TOX-45222,0,10.313208202894922,5.778797691073943,14.544425850581083,14.701780231974244,6.023236167659818,2.514125151106915,10.633577208012662,4.034566680260921,0.3070496821434603,16.004800821563865,5.752853606746789,7.009356340046521,27.92958798015673,0.6530771115980827,0.6574513863516421
TOX-15010,0,10.953782019951948,5.693361732,14.54085384260635,14.706461713686425,6.007464907314375,2.4386421484329803,10.05365155780638,3.178970094307365,0.2694585025493821,8.011076370510668,14.157469523954724,3.5135326855016054,20.19931035310268,0.9933900678812796,1.269405859694176
TOX-39855,0,10.92517505,5.664329479541844,14.549807500133584,14.701777187879593,6.024936678,2.4095985112697003,20.307204250644723,4.034176032,0.2473704897435049,8.025622235528157,20.13718479450234,7.010454750496747,92.41051310786752,0.9875798582602382,0.7685528751984716
TOX-7887,0,11.076421114045976,5.814796719284476,14.541356346285395,14.707146481789655,5.009916470661834,2.5550608200687512,31.059686787375487,3.171609587526095,0.326715929,17.002123290953183,37.93903251359098,6.005838047,82.78100764,0.7670707119809469,1.0761989917742365
TOX-45131,0,10.3379706604835,5.767702042401177,14.544520400701153,14.701780231974237,6.024522925640688,2.508908873094363,0.0,4.034588974896518,0.3145165908554681,16.00200256455568,5.752853606746789,7.010445158995202,28.848265607770045,0.6549028051204324,0.5854289889360519
TOX-45213,0,10.33797428351836,5.774014863245012,14.544519591310422,14.70178023197425,6.024521359369372,2.510576590323634,0.0,4.034635897414062,0.3169584361002834,16.002002455975536,5.752853606746789,7.010444275190046,28.848265607770045,0.6548011682621082,0.5041012926231333
TOX-1954,0,11.14518731366368,5.873862268,14.5445723714572,14.69977293678647,6.025750746796591,2.595435227616616,20.426109579362823,3.0548709879486613,0.3379482674931467,8.035257511416672,39.26853843547545,7.011580732566825,93.37168862834665,1.8966223354686376,0.9798736090122268
TOX-39340,1,10.91598813740204,5.655656926173939,14.692357258889208,14.70249123300368,6.022291318666333,2.4014447838252417,4.736862953800049,3.1941438023007547,0.2907698534033404,8.022379393981625,6.606881964512918,7.008278929742572,16.38736670795914,0.99594873383362,1.0291914282836423
TOX-10302,1,10.936066710340652,5.675231409281698,14.551177361215542,14.701133327942848,6.028118524,2.4204477271486478,14.410489996432108,4.033949988472991,0.2537519472528834,8.029278793206876,20.19931035310268,7.008273097,40.742152414537074,0.9879244477460262,0.8649414622625595
TOX-59782,1,10.951807678057344,5.691478015792552,14.543718857907136,14.702716917239163,6.0146707650248015,2.437349004736637,15.011235518928627,4.024971599785679,0.2329708934037811,8.021894470725606,26.17902562,7.008813946332584,37.36509587763033,1.8911259430466945,1.272089499073252
TOX-14596,1,11.069729931044186,5.809186725280944,14.543325029074252,14.702510394302186,6.02205677367209,2.553921939956568,9.636772684650529,3.124508831719211,0.2433652035939858,8.02214153934095,26.303276740850983,7.008267927953906,37.11036620105297,0.9879375339625366,1.1586375265454911
TOX-3939,1,10.95290473379803,5.692198171575874,14.544075062972302,14.70249326913782,6.022054778699233,2.4343703677090494,20.687228765819043,3.2145065314989005,0.3016283316561732,17.00110263141285,39.02249064209002,7.008269792922643,44.09591262512983,0.7739972969345477,1.0390366560181927
TOX-1889,1,10.954409468402623,5.694086376,14.537806631323608,15.596101277006394,4.0489568268586025,2.440058234859321,5.733667477162185,3.056616400897848,0.2634215355330259,7.012281361065279,0.0,4.004559560743587,6.041840829147961,0.9939329055192808,1.2657911194496554
TOX-2782,1,10.943667348616838,5.683224107616702,14.543903461262955,14.708161763405506,5.013163424038012,2.428614845,10.006437125691184,4.029961382986585,0.2337917797575456,8.006130033958424,13.592428388589765,6.002806088,29.64070634342891,0.9969640800477751,1.1510695187165774
TOX-37929,1,10.953414216666843,5.693906554943104,14.540227060636894,14.70816320029582,5.006101242791534,2.4379484237340545,10.423315998847038,4.017037123419968,0.2906725388397499,17.00110211401764,6.544756405912575,6.002599673047029,17.190209053136627,0.7739984636612958,1.3070078521005004
TOX-41705,1,10.462258120774012,5.885027869567415,14.549452276477954,14.70472433746921,6.013935432685642,2.434206023137212,0.0,4.045352454,0.2826451268410922,15.012761108758363,54.36971355435905,7.007675958347038,73.05137831404426,0.5401642130615821,0.9802628570786724
TOX-75862,1,11.154391730848351,5.888118038548842,14.543894740095087,14.708164320741608,5.009947788805251,2.6183164826497087,10.006437125691184,3.025752007215493,0.3679997759829178,17.001100759074973,32.6240702039856,6.002691226213647,42.63050732967678,0.7679004886935759,1.7021875557355883
